"user_id","age","num_clicks","num_sessions","avg_session_duration","gender","marital_status","has_children","home_country","home_city","num_trips","num_flights","total_money_spent_hotel","avg_distance_flown","customer_segmentation","perk_per_group"
"531931","40","75","8","70.88","F","Non_Married","No","usa","san jose","2","4","985","3267.70","Group Travelers","One Night Free Hotel with Flight"
"531959","32","118","8","110.50","F","Non_Married","No","usa","oakland","4","4","8206","3722.20","Group Travelers","One Night Free Hotel with Flight"
"531971","59","96","8","89.00","F","Married","Yes","usa","burlington","2","4","456","1988.62","Family Travelers","Exlcusive Discount"
"531987","36","107","9","88.89","F","Non_Married","No","usa","san antonio","2","3","636","2460.88","Regular Travelers","Free hotel Meal"
"531987","36","107","9","88.89","F","Non_Married","No","usa","san antonio","2","3","636","2460.88","Regular Travelers","Regular Traveler"
"531987","36","107","9","88.89","F","Non_Married","No","usa","san antonio","2","3","636","2460.88","Solo","Free hotel Meal"
"531987","36","107","9","88.89","F","Non_Married","No","usa","san antonio","2","3","636","2460.88","Solo","Regular Traveler"
"531989","55","140","8","131.88","F","Non_Married","Yes","usa","san francisco","3","4","1992","4072.02","Group Travelers","One Night Free Hotel with Flight"
"531994","44","124","8","115.88","F","Married","No","canada","calgary","2","4","303","3040.98","Couple Travelers","One Night Free Hotel with Flight"
"532063","54","214","9","178.11","F","Married","No","usa","chicago","6","12","1692.05","1234.52","Frequent Traveler","No Cancellation Fee"
"532064","26","268","8","964.50","F","Non_Married","Yes","usa","san diego","1","2","935","20967.73","Family Travelers","Exlcusive Discount"
"532073","41","148","9","121.33","F","Non_Married","No","usa","atlanta","5","10","1889","1209.37","Frequent Traveler","No Cancellation Fee"
"532106","45","140","8","130.25","F","Married","Yes","usa","new york","4","6","1719","3994.82","Family Travelers","Exlcusive Discount"
"532119","53","155","8","144.75","F","Married","No","canada","toronto","6","12","2974","1821.06","Frequent Traveler","No Cancellation Fee"
"532159","22","144","8","135.00","F","Non_Married","No","usa","san antonio","2","2","1477.00","2672.99","Regular Travelers","Free hotel Meal"
"532159","22","144","8","135.00","F","Non_Married","No","usa","san antonio","2","2","1477.00","2672.99","Regular Travelers","Regular Traveler"
"532159","22","144","8","135.00","F","Non_Married","No","usa","san antonio","2","2","1477.00","2672.99","Solo","Free hotel Meal"
"532159","22","144","8","135.00","F","Non_Married","No","usa","san antonio","2","2","1477.00","2672.99","Solo","Regular Traveler"
"532215","49","142","9","118.11","F","Married","No","usa","san francisco","6","9","2772.20","3288.99","Frequent Traveler","No Cancellation Fee"
"532225","55","165","8","153.13","F","Married","No","usa","new york","3","6","298","2293.70","Couple Travelers","One Night Free Hotel with Flight"
"532233","44","92","9","75.33","M","Married","No","usa","washington","4","6","1911","1781.47","Group Travelers","One Night Free Hotel with Flight"
"532258","42","91","8","84.50","F","Non_Married","Yes","canada","montreal","2","4","4211","344.02","Group Travelers","One Night Free Hotel with Flight"
"532259","56","200","8","188.00","M","Married","Yes","usa","dallas","6","10","3854","1356.95","Frequent Traveler","No Cancellation Fee"
"532312","46","82","8","76.63","F","Married","No","usa","kansas city","3","6","304.0","883.97","Couple Travelers","One Night Free Hotel with Flight"
"532329","20","110","8","102.25","F","Non_Married","Yes","usa","newark","2","2","6993","1151.64","Family Travelers","Exlcusive Discount"
"532347","31","91","8","85.63","F","Non_Married","No","usa","philadelphia","3","6","272","2309.18","Business Traveler","Free Checking Bag"
"532361","46","114","8","105.38","F","Non_Married","No","canada","montreal","4","6","1218","572.08","Regular Travelers","Free hotel Meal"
"532361","46","114","8","105.38","F","Non_Married","No","canada","montreal","4","6","1218","572.08","Regular Travelers","Regular Traveler"
"532361","46","114","8","105.38","F","Non_Married","No","canada","montreal","4","6","1218","572.08","Solo","Free hotel Meal"
"532361","46","114","8","105.38","F","Non_Married","No","canada","montreal","4","6","1218","572.08","Solo","Regular Traveler"
"532365","50","97","8","90.88","M","Married","No","usa","omaha","1","2","1950","923.01","Group Travelers","One Night Free Hotel with Flight"
"532381","52","272","9","676.07","F","Non_Married","No","usa","omaha","4","6","1017","1549.57","Group Travelers","One Night Free Hotel with Flight"
"532387","39","140","8","130.38","F","Non_Married","No","usa","denver","3","6","2375","2058.55","Regular Travelers","Free hotel Meal"
"532387","39","140","8","130.38","F","Non_Married","No","usa","denver","3","6","2375","2058.55","Regular Travelers","Regular Traveler"
"532387","39","140","8","130.38","F","Non_Married","No","usa","denver","3","6","2375","2058.55","Solo","Free hotel Meal"
"532387","39","140","8","130.38","F","Non_Married","No","usa","denver","3","6","2375","2058.55","Solo","Regular Traveler"
"532388","57","116","8","107.50","F","Married","No","usa","wichita","2","2","2149.6","904.37","Couple Travelers","One Night Free Hotel with Flight"
"532390","46","147","8","138.75","F","Married","Yes","usa","chicago","4","8","1479","923.51","Frequent Traveler","No Cancellation Fee"
"532410","28","179","8","791.61","F","Non_Married","No","usa","denver","4","4","2867.90","1448.68","Group Travelers","One Night Free Hotel with Flight"
"532426","29","117","10","86.50","F","Non_Married","No","usa","salt lake city","1","2","9015","10480.39","Regular Travelers","Free hotel Meal"
"532426","29","117","10","86.50","F","Non_Married","No","usa","salt lake city","1","2","9015","10480.39","Regular Travelers","Regular Traveler"
"532426","29","117","10","86.50","F","Non_Married","No","usa","salt lake city","1","2","9015","10480.39","Solo","Free hotel Meal"
"532426","29","117","10","86.50","F","Non_Married","No","usa","salt lake city","1","2","9015","10480.39","Solo","Regular Traveler"
"532433","32","88","8","82.88","F","Non_Married","Yes","usa","portland","3","4","1398.30","2578.48","Group Travelers","One Night Free Hotel with Flight"
"532500","40","178","8","165.00","F","Non_Married","Yes","canada","winnipeg","4","8","2609.00","5239.48","Frequent Traveler","No Cancellation Fee"
"532519","50","104","8","96.88","F","Married","No","usa","tulsa","3","4","1586","1675.00","Group Travelers","One Night Free Hotel with Flight"
"532535","42","88","8","80.75","F","Non_Married","No","usa","los angeles","3","4","4434.00","1064.23","Regular Travelers","Free hotel Meal"
"532535","42","88","8","80.75","F","Non_Married","No","usa","los angeles","3","4","4434.00","1064.23","Regular Travelers","Regular Traveler"
"532535","42","88","8","80.75","F","Non_Married","No","usa","los angeles","3","4","4434.00","1064.23","Solo","Free hotel Meal"
"532535","42","88","8","80.75","F","Non_Married","No","usa","los angeles","3","4","4434.00","1064.23","Solo","Regular Traveler"
"532544","26","286","8","979.88","F","Non_Married","No","usa","newark","1","2","1903","5487.10","Regular Travelers","Free hotel Meal"
"532544","26","286","8","979.88","F","Non_Married","No","usa","newark","1","2","1903","5487.10","Regular Travelers","Regular Traveler"
"532544","26","286","8","979.88","F","Non_Married","No","usa","newark","1","2","1903","5487.10","Solo","Free hotel Meal"
"532544","26","286","8","979.88","F","Non_Married","No","usa","newark","1","2","1903","5487.10","Solo","Regular Traveler"
"532568","53","183","8","169.88","F","Non_Married","No","canada","calgary","3","2","1318.8","1933.77","Regular Travelers","Free hotel Meal"
"532568","53","183","8","169.88","F","Non_Married","No","canada","calgary","3","2","1318.8","1933.77","Regular Travelers","Regular Traveler"
"532568","53","183","8","169.88","F","Non_Married","No","canada","calgary","3","2","1318.8","1933.77","Solo","Free hotel Meal"
"532568","53","183","8","169.88","F","Non_Married","No","canada","calgary","3","2","1318.8","1933.77","Solo","Regular Traveler"
"532607","31","181","9","150.22","F","Non_Married","No","usa","providence","4","8","729","1639.99","Frequent Traveler","No Cancellation Fee"
"532622","50","164","8","152.75","F","Married","No","usa","kansas city","3","6","1004","1426.38","Couple Travelers","One Night Free Hotel with Flight"
"532623","51","127","8","118.63","F","Non_Married","Yes","usa","montgomery","2","2","310","2672.18","Family Travelers","Exlcusive Discount"
"532650","40","117","8","109.50","F","Non_Married","No","usa","portland","5","8","3421","1449.15","Frequent Traveler","No Cancellation Fee"
"532651","35","105","8","97.38","F","Non_Married","Yes","canada","toronto","2","2","1753","573.82","Family Travelers","Exlcusive Discount"
"532653","48","152","8","140.88","F","Non_Married","No","usa","los angeles","4","8","3030.90","3531.35","Frequent Traveler","No Cancellation Fee"
"532656","33","106","8","98.00","F","Non_Married","No","usa","reno","2","4","276","3682.68","Business Traveler","Free Checking Bag"
"532705","42","111","8","102.38","F","Married","No","canada","halifax","2","2","343","4055.65","Couple Travelers","One Night Free Hotel with Flight"
"532710","25","84","8","78.13","M","Non_Married","No","canada","toronto","1","1","0","3312.74","Business Traveler","Free Checking Bag"
"532711","23","131","9","108.78","F","Married","No","usa","new york","2","2","4238","592.36","Couple Travelers","One Night Free Hotel with Flight"
"532721","48","101","8","93.13","F","Non_Married","No","usa","spokane","3","4","818","1147.27","Group Travelers","One Night Free Hotel with Flight"
"532725","40","244","8","351.71","F","Non_Married","No","usa","corpus christi","1","2","940","2168.41","Regular Travelers","Free hotel Meal"
"532725","40","244","8","351.71","F","Non_Married","No","usa","corpus christi","1","2","940","2168.41","Regular Travelers","Regular Traveler"
"532725","40","244","8","351.71","F","Non_Married","No","usa","corpus christi","1","2","940","2168.41","Solo","Free hotel Meal"
"532725","40","244","8","351.71","F","Non_Married","No","usa","corpus christi","1","2","940","2168.41","Solo","Regular Traveler"
"532730","18","87","8","80.63","F","Non_Married","No","usa","detroit","2","2","3144","1031.21","Regular Travelers","Free hotel Meal"
"532730","18","87","8","80.63","F","Non_Married","No","usa","detroit","2","2","3144","1031.21","Regular Travelers","Regular Traveler"
"532730","18","87","8","80.63","F","Non_Married","No","usa","detroit","2","2","3144","1031.21","Solo","Free hotel Meal"
"532730","18","87","8","80.63","F","Non_Married","No","usa","detroit","2","2","3144","1031.21","Solo","Regular Traveler"
"532742","42","207","8","191.13","F","Non_Married","No","usa","new york","3","6","726","2343.49","Regular Travelers","Free hotel Meal"
"532742","42","207","8","191.13","F","Non_Married","No","usa","new york","3","6","726","2343.49","Regular Travelers","Regular Traveler"
"532742","42","207","8","191.13","F","Non_Married","No","usa","new york","3","6","726","2343.49","Solo","Free hotel Meal"
"532742","42","207","8","191.13","F","Non_Married","No","usa","new york","3","6","726","2343.49","Solo","Regular Traveler"
"532748","41","210","8","196.63","F","Non_Married","Yes","usa","austin","5","8","644.25","2289.68","Frequent Traveler","No Cancellation Fee"
"532750","31","91","8","83.88","F","Non_Married","No","canada","london","2","4","732","1737.06","Group Travelers","One Night Free Hotel with Flight"
"532810","51","125","8","117.25","F","Married","No","usa","san antonio","3","6","4136","2264.01","Group Travelers","One Night Free Hotel with Flight"
"532823","36","128","9","105.44","F","Non_Married","No","usa","tulsa","4","6","948","2044.21","Regular Travelers","Free hotel Meal"
"532823","36","128","9","105.44","F","Non_Married","No","usa","tulsa","4","6","948","2044.21","Regular Travelers","Regular Traveler"
"532823","36","128","9","105.44","F","Non_Married","No","usa","tulsa","4","6","948","2044.21","Solo","Free hotel Meal"
"532823","36","128","9","105.44","F","Non_Married","No","usa","tulsa","4","6","948","2044.21","Solo","Regular Traveler"
"532835","43","79","8","74.75","M","Non_Married","Yes","canada","vancouver","2","2","273","3213.15","Family Travelers","Exlcusive Discount"
"532843","41","110","8","104.38","F","Married","No","canada","windsor","3","4","1379.30","2252.90","Couple Travelers","One Night Free Hotel with Flight"
"532863","56","95","8","89.13","M","Non_Married","No","usa","phoenix","4","5","3621.95","1945.61","Regular Travelers","Free hotel Meal"
"532863","56","95","8","89.13","M","Non_Married","No","usa","phoenix","4","5","3621.95","1945.61","Regular Travelers","Regular Traveler"
"532863","56","95","8","89.13","M","Non_Married","No","usa","phoenix","4","5","3621.95","1945.61","Solo","Free hotel Meal"
"532863","56","95","8","89.13","M","Non_Married","No","usa","phoenix","4","5","3621.95","1945.61","Solo","Regular Traveler"
"532866","51","249","8","232.38","F","Married","Yes","usa","san antonio","4","8","2074.6","2313.18","Frequent Traveler","No Cancellation Fee"
"532901","25","66","8","61.63","F","Non_Married","No","usa","oklahoma city","1","2","123","680.36","Business Traveler","Free Checking Bag"
"532912","44","89","8","82.13","F","Married","No","usa","new york","4","8","2344","2530.54","Frequent Traveler","No Cancellation Fee"
"532941","31","317","8","1009.75","F","Non_Married","No","canada","toronto","4","6","2248","2399.30","Group Travelers","One Night Free Hotel with Flight"
"532989","52","171","9","141.11","F","Married","Yes","usa","seattle","5","8","2588","3020.08","Frequent Traveler","No Cancellation Fee"
"533093","22","120","9","98.67","F","Non_Married","No","usa","new york","2","2","742","3589.57","Regular Travelers","Free hotel Meal"
"533093","22","120","9","98.67","F","Non_Married","No","usa","new york","2","2","742","3589.57","Regular Travelers","Regular Traveler"
"533093","22","120","9","98.67","F","Non_Married","No","usa","new york","2","2","742","3589.57","Solo","Free hotel Meal"
